scrubbed_family,scrubbed_species_binomial,latitude,longitude,date_collected,datasource,custodial_institution_codes,collection_code
Nyctaginaceae,Guapira noxia,-16,-47,11/19/1965,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira noxia,-20.4708,-49.1228,10/1/2003,SpeciesLink,FAPESP,SinBiota
Nyctaginaceae,Guapira obtusata,-19.797222,-40.775,8/26/2006,SpeciesLink,MBML,MBML-Herbario
Nyctaginaceae,Guapira obtusata,NA,NA,NA,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,5/6/1967,GBIF,US,Botany
Nyctaginaceae,Guapira obtusata,-13.6666667,-41.3333333,1/30/1974,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira obtusata,NA,NA,12/10/1949,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,1/21/1965,NY,NY,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,1/31/1992,NY,NY,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,11/19/1977,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,6/18/1922,GBIF,Harvard University,A
Nyctaginaceae,Guapira obtusata,-19.971389,-40.530278,4/27/1995,SpeciesLink,MBML,MBML-Herbario
Nyctaginaceae,Guapira obtusata,NA,NA,NA,GBIF,IPA,"Empresa Pernambucana de Pesquisa Agropecuaria, IPA"
Nyctaginaceae,Guapira obtusata,NA,NA,1/22/1992,NY,NY,Herbarium
Nyctaginaceae,Guapira obtusata,-12.0166667,-37.7125,6/1/1995,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira obtusata,NA,NA,NA,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,7/15/1968,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,1/31/1992,MO,MO,NA
Nyctaginaceae,Guapira obtusata,NA,NA,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Guapira obtusata,NA,NA,7/11/1975,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,-14.10333,-39.01444,1/17/1967,NY,NY,Herbarium
Nyctaginaceae,Guapira obtusata,-13.3,-41.9,1/2/1992,NY,NY,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,10/16/1990,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,1/16/1923,GBIF,S,S-Vascular
Nyctaginaceae,Guapira obtusata,NA,NA,2/22/1975,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,5/6/1967,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,6/4/1976,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,-19.971389,-40.530278,9/30/1994,SpeciesLink,MBML,MBML-Herbario
Nyctaginaceae,Guapira obtusata,-13.25,-41.9166667,2/29/1992,MO,MO,NA
Nyctaginaceae,Guapira obtusata,-20.666944,-40.4975,2/6/1992,SpeciesLink,UFES,VIES
Nyctaginaceae,Guapira obtusata,NA,NA,1888-02-08,GBIF,GOET,GOET-Typen
Nyctaginaceae,Guapira obtusata,NA,NA,6/24/1974,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,2/5/1973,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,1886-09-08,GBIF,US,Botany
Nyctaginaceae,Guapira obtusata,NA,NA,1888-03-03,GBIF,GOET,GOET-Typen
Nyctaginaceae,Guapira obtusata,NA,NA,7/4/1974,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,-13.25,-41.91666667,2/29/1992,GBIF,L,L
Nyctaginaceae,Guapira obtusata,NA,NA,5/6/1967,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,-16.866667,-52.333333,NA,SpeciesLink,UnB,UB
Nyctaginaceae,Guapira obtusata,NA,NA,6/9/1977,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,11/18/1962,GBIF,US,Botany
Nyctaginaceae,Guapira obtusata,NA,NA,7/9/2001,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,-22.9397222,-42.2247223,8/11/2008,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira obtusata,NA,NA,1/10/2006,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,1885-05-19,GBIF,US,Botany
Nyctaginaceae,Guapira obtusata,-19.971389,-40.530278,9/30/1994,SpeciesLink,MBML,MBML-Herbario
Nyctaginaceae,Guapira obtusata,NA,NA,6/28/1901,GBIF,US,Botany
Nyctaginaceae,Guapira obtusata,NA,NA,5/16/1975,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,3/30/1994,NY,NY,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,1/26/1915,GBIF,S,S-Vascular
Nyctaginaceae,Guapira obtusata,-12.0166667,-37.7125,12/1/1994,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira obtusata,NA,NA,1/27/1994,NY,NY,Herbarium
Nyctaginaceae,Guapira obtusata,-12.0261111,-37.695,11/6/1995,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira obtusata,NA,NA,6/18/1922,GBIF,S,S-Vascular
Nyctaginaceae,Guapira obtusata,NA,NA,5/27/1923,GBIF,Harvard University,A
Nyctaginaceae,Guapira obtusata,-13.283,-41.883,10/31/1993,NY,NY,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,1/22/1992,NY,NY,Herbarium
Nyctaginaceae,Guapira obtusata,-13.3,-41.883,12/26/1988,NY,NY,Herbarium
Nyctaginaceae,Guapira obtusata,-14.25,-39.017,4/1/1974,NY,NY,Herbarium
Nyctaginaceae,Guapira obtusata,-22.9361111,-42.2938889,6/14/2008,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira obtusata,-22.9397222,-42.2247223,8/11/2008,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira obtusata,-20.666944,-40.4975,9/13/1992,SpeciesLink,UFES,VIES
Nyctaginaceae,Guapira obtusata,-13.267,-41.883,1/26/1992,NY,NY,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,6/1/1979,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Guapira obtusata,NA,NA,12/16/1976,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,-22.9397222,-42.2247223,8/11/2008,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira obtusata,NA,NA,12/22/2005,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,5/27/1923,GBIF,S,S-Vascular
Nyctaginaceae,Guapira obtusata,18.438,-77.986,NA,SALVIAS,NA,NA
Nyctaginaceae,Guapira obtusata,-15.5,-48.583333,NA,SpeciesLink,UnB,UB
Nyctaginaceae,Guapira obtusata,NA,NA,6/4/1976,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,-14.7702778,-39.5361111,11/2/2003,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira obtusata,-12.0166667,-37.7125,6/5/1995,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira obtusata,NA,NA,8/12/1977,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,10/15/1959,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,8/21/1954,GBIF,US,Botany
Nyctaginaceae,Guapira obtusata,NA,NA,7/1/1974,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,9/6/2000,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,6/23/1930,GBIF,K,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,1/26/1975,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,5/6/1967,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,NA,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,-13.25,-41.916667,2/29/1992,SpeciesLink,IPA,IPA
Nyctaginaceae,Guapira obtusata,18.438,-77.986,NA,SALVIAS,NA,NA
Nyctaginaceae,Guapira obtusata,-20.658056,-40.510833,9/21/1992,SpeciesLink,UFES,VIES
Nyctaginaceae,Guapira obtusata,-22.93,-42.2363889,8/13/2008,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira obtusata,NA,NA,1/10/1992,NY,NY,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,NA,GBIF,ULM,Herbarium University Ulm
Nyctaginaceae,Guapira obtusata,18.438,-77.986,NA,SALVIAS,NA,NA
Nyctaginaceae,Guapira obtusata,NA,NA,5/30/1994,NY,NY,Herbarium
Nyctaginaceae,Guapira obtusata,-13.25,-41.917,2/29/1992,NY,NY,Herbarium
Nyctaginaceae,Guapira obtusata,-20.093058,-43.983694,8/27/1997,SpeciesLink,UFMG,BHCB
Nyctaginaceae,Guapira obtusata,18.438,-77.986,NA,SALVIAS,NA,NA
Nyctaginaceae,Guapira obtusata,NA,NA,4/20/1996,NY,NY,Herbarium
Nyctaginaceae,Guapira obtusata,18.43,-77.971,NA,SALVIAS,NA,NA
Nyctaginaceae,Guapira obtusata,NA,NA,7/9/1978,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,18.43,-77.971,NA,SALVIAS,NA,NA
Nyctaginaceae,Guapira obtusata,NA,NA,6/18/1922,GBIF,S,S-Vascular
Nyctaginaceae,Guapira obtusata,-15.15,-39.08333,4/20/1996,MO,MO,NA
Nyctaginaceae,Guapira obtusata,-20.658056,-40.510833,9/16/1992,SpeciesLink,UFES,VIES
Nyctaginaceae,Guapira obtusata,-14.25,-39.016667,4/1/1974,SpeciesLink,IPA,IPA
Nyctaginaceae,Guapira obtusata,25.117067,-81.150319,NA,GBIF,USDA NRCS,USDA Plants
Nyctaginaceae,Guapira obtusata,NA,NA,9/8/2002,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,1/13/1915,GBIF,S,S-Vascular
Nyctaginaceae,Guapira obtusata,NA,NA,12/20/1991,NY,NY,Herbarium
Nyctaginaceae,Guapira obtusata,-14.25,-39.01666,4/1/1974,MO,MO,NA
Nyctaginaceae,Guapira obtusata,NA,NA,7/9/1981,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusata,NA,NA,8/12/1977,GBIF,FTG,Herbarium
Nyctaginaceae,Guapira obtusiloba,-10.8339,-52.8731,12/20/1907,GBIF,F,Botany
Nyctaginaceae,Guapira obtusiloba,NA,NA,1/1/1912,MO,MO,NA
Nyctaginaceae,Guapira opposita,-14.7111,-61.1542,NA,SALVIAS,NA,NA
Nyctaginaceae,Guapira opposita,-14.7111,-61.1542,NA,SALVIAS,NA,NA
Nyctaginaceae,Guapira opposita,-14.7111,-61.1542,NA,SALVIAS,NA,NA
Nyctaginaceae,Guapira opposita,-15.315278,-39.005556,7/14/2002,SpeciesLink,UESC,HUESC
Nyctaginaceae,Guapira opposita,NA,NA,NA,GBIF,ULM,Herbarium University Ulm
Nyctaginaceae,Guapira opposita,-14.7111,-61.1542,NA,SALVIAS,NA,NA
Nyctaginaceae,Guapira opposita,NA,NA,NA,GBIF,IPA,"Empresa Pernambucana de Pesquisa Agropecuaria, IPA"
Nyctaginaceae,Guapira opposita,-14.7363889,-39.6991666,4/4/1997,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,NA,NA,NA,GBIF,ULM,Herbarium University Ulm
Nyctaginaceae,Guapira opposita,-14.2236111,-39.0177778,1/25/2008,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9572222,-40.1188889,2/6/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-20.2166667,-47.4333333,10/11/1997,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.5369444,-42.9094444,NA,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-20.2783334,-40.5405555,10/21/2008,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9447222,-40.1094444,12/7/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.5833333,-43.0333333,12/10/1985,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9447222,-40.1094444,2/28/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-7.7886111,-35.0252778,2/14/2003,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-20.2727778,-40.4766667,7/21/2008,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-25.4352777,-48.7105556,9/12/2008,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.9369444,-42.2913889,7/10/2008,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.8333333,-41.95,6/25/1993,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9447222,-40.1094444,9/20/2003,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-8.3666667,-36.0333333,1/6/1999,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-20.2677778,-40.525,7/20/2008,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9447222,-40.1088889,1/16/2005,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.5402777,-43.4686111,11/13/2001,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.7555556,-41.8638889,4/4/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.5102778,-43.0319445,9/27/2007,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.5308334,-42.3477777,5/18/2005,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.5,-42.25,2/6/1993,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9447222,-40.1094444,12/11/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.9313889,-42.2169445,12/19/2007,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9447222,-40.1094444,6/16/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9447222,-40.1094444,2/28/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9447222,-40.1094444,3/8/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9447222,-40.1094444,4/21/2005,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.2888889,-42.8733334,11/6/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.95,-40.1111111,6/21/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.5,-42.25,2/10/1993,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-20.2666667,-40.5333333,10/21/2008,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.4586111,-43.005,9/16/2005,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-20.2913889,-40.5194445,7/20/2008,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.5505556,-44.0833333,10/3/2000,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.4513889,-43.0011111,10/21/2005,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-23.0486111,-43.6297223,8/7/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.5,-42.25,10/21/1993,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-20.9502778,-40.8105556,10/19/2008,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9447222,-40.1094444,6/21/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.8333333,-41.95,6/25/1993,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9483333,-40.11,12/8/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-23.0486111,-43.6297223,8/7/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-14.4211111,-40.1530556,5/18/2001,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.5,-42.25,11/28/1995,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9447222,-40.1094444,3/12/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.4638889,-43.0133333,3/11/2005,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-21.9666667,-41.9666667,6/24/1987,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9608333,-40.1111111,12/10/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.4516667,-43.0119444,9/29/2005,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.95,-40.1111111,6/21/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.4516667,-42.9886111,11/1/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-14.3333333,-39.3833333,5/3/1992,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9572222,-40.1188889,2/6/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.5322223,-42.3461111,3/13/2007,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-20.1505556,-40.4486111,8/20/2005,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.9227778,-43.4505555,3/30/2001,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.5,-42.25,5/25/1994,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-20.5161111,-41.0836111,10/15/2008,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9511111,-40.1113889,12/9/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-17.6869444,-39.4733334,10/1/2008,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-15.1666667,-39.5833333,2/17/1998,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-15.15,-39.0833333,2/12/1997,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9447222,-40.1094444,4/8/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9447222,-40.1094444,4/21/2005,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9447222,-40.1094444,3/12/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9511111,-40.1102778,12/9/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-9.6008333,-36.0038889,6/18/2000,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9447222,-40.1094444,4/8/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.5833333,-43.0333333,9/11/1985,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.2686111,-42.8522222,7/22/2005,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-17.6866666,-39.2486111,4/11/2008,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-12.0461111,-37.7327778,5/31/1995,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9447222,-40.1094444,12/10/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-14.7111,-61.1542,NA,SALVIAS,NA,NA
Nyctaginaceae,Guapira opposita,-22.5,-42.25,2/22/1994,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-26.9,-48.6333333,3/6/1952,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9447222,-40.1094444,4/1/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.5,-42.25,3/16/1994,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.5322223,-42.3461111,12/8/2005,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-19.2727778,-43.6025,9/23/2007,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.2869444,-42.8894444,11/15/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-23.5666667,-48,10/17/1997,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-15.15,-39.0833333,4/20/1996,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9572222,-40.1188889,2/6/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.755,-41.8666667,4/4/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9447222,-40.1094444,12/11/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9447222,-40.1094444,4/21/2005,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-14.7833333,-39.0333333,10/3/1984,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9447222,-40.1094444,12/7/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-20.5205556,-41.1005556,10/14/2008,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.2686111,-42.8522222,7/29/2005,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9447222,-40.1094444,12/7/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-16.55,-42.9,11/3/1987,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.945,-40.1091667,4/24/2005,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.95,-40.1111111,6/21/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9505556,-40.1113889,12/9/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.5833333,-43.0333333,12/10/1985,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.9361111,-42.2938889,7/11/2008,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-13.9447222,-40.1094444,2/28/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.5322223,-42.3461111,12/6/2005,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.9313889,-42.2169445,12/19/2007,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-14.7111,-61.1542,NA,SALVIAS,NA,NA
Nyctaginaceae,Guapira opposita,-14.7058333,-39.6033333,9/19/2004,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-20.1505556,-40.4486111,9/4/2005,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-22.9313889,-42.2169445,12/8/2005,SpeciesLink,JBRJ,JBRJ_RB
Nyctaginaceae,Guapira opposita,-14.7111,-61.1542,NA,SALVIAS,NA,NA
Nyctaginaceae,Guapira opposita,-14.7111,-61.1542,NA,SALVIAS,NA,NA
Nyctaginaceae,Guapira opposita,NA,NA,10/19/1966,GBIF,L,L
Nyctaginaceae,Guapira opposita,NA,NA,10/19/1966,NY,NY,Herbarium
Nyctaginaceae,Guapira opposita,NA,NA,8/10/1966,NY,NY,Herbarium
Nyctaginaceae,Guapira opposita,NA,NA,NA,GBIF,ULM,Herbarium University Ulm
Nyctaginaceae,Guapira opposita,-24.068,-47.9653,6/1/2001,SpeciesLink,FAPESP,SinBiota
Nyctaginaceae,Guapira opposita,-22.9269,-46.8681,6/4/2001,SpeciesLink,FAPESP,SinBiota
Nyctaginaceae,Guapira opposita,-23.9884,-46.7566,12/1/1996,SpeciesLink,FAPESP,SinBiota
Nyctaginaceae,Guapira opposita,-20.0858,-47.4381,4/4/2001,SpeciesLink,FAPESP,SinBiota
Nyctaginaceae,Guapira opposita,-25.30583,-49.05528,8/1/1967,NY,NY,Herbarium
Nyctaginaceae,Guapira opposita,-23.6755,-46.9589,3/1/2000,SpeciesLink,FAPESP,SinBiota
Nyctaginaceae,Guapira opposita,NA,NA,6/16/1966,GBIF,L,L
Nyctaginaceae,Guapira opposita,-23.7679,-47.0457,3/1/2000,SpeciesLink,FAPESP,SinBiota
Nyctaginaceae,Guapira opposita,-23.9884,-46.7566,8/1/1997,SpeciesLink,FAPESP,SinBiota
Nyctaginaceae,Guapira opposita,-21.7169,-47.5831,1/1/1976,SpeciesLink,FAPESP,SinBiota
Nyctaginaceae,Guapira opposita,-23.6625,-46.7738,9/1/1992,SpeciesLink,FAPESP,SinBiota
Nyctaginaceae,Guapira opposita,-23.7106,-47.0875,3/1/2000,SpeciesLink,FAPESP,SinBiota
Nyctaginaceae,Guapira opposita,-25.47694,-48.83417,12/7/1979,NY,NY,Herbarium
Nyctaginaceae,Guapira opposita,-21.4574,-49.8198,8/30/2000,SpeciesLink,FAPESP,SinBiota
Nyctaginaceae,Guapira opposita,-25.42861,-48.71167,8/26/1981,NY,NY,Herbarium
Nyctaginaceae,Guapira opposita,NA,NA,8/10/1966,GBIF,L,L
Nyctaginaceae,Guapira opposita,-23.7149,-47.0925,3/1/2000,SpeciesLink,FAPESP,SinBiota
Nyctaginaceae,Guapira opposita,-23.7083,-47.0721,3/1/2000,SpeciesLink,FAPESP,SinBiota
Nyctaginaceae,Guapira opposita,-22.2223,-51.0436,2/22/2000,SpeciesLink,FAPESP,SinBiota
Nyctaginaceae,Guapira opposita,-23.9884,-46.7566,8/1/1997,SpeciesLink,FAPESP,SinBiota
Nyctaginaceae,Guapira opposita,-23.7348,-47.0581,3/1/2000,SpeciesLink,FAPESP,SinBiota
Nyctaginaceae,Guapira opposita,-23.7155,-47.0729,3/1/2000,SpeciesLink,FAPESP,SinBiota
Nyctaginaceae,Guapira opposita,-10.5667,-75.4,1/26/1984,GBIF,F,Botany
Nyctaginaceae,Guapira opposita,-22.3714,-50.9788,2/24/2000,SpeciesLink,FAPESP,SinBiota
